EmployeeID,Age,Gender,MaritalStatus,Education_Level,EducationField,BusinessTravel,Department,Commute,MonthlyIncome,MonthlyRate,DailyRate,HourlyRate,Grade,Role,Satisfaction,NumCompaniesWorked,OverTime,TotalExperienceYears,YearsInCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithLineManager,Attrition
1842,31,Male,Married,5,Human Resources,rarely,Human Resources,18,2956,21495,359,89,1,Human Resources,1,0,No,2,1,0,0,0,Yes
1844,29,Male,Divorced,3,Human Resources,rarely,Human Resources,13,2335,3157,350,56,1,Human Resources,1,4,Yes,4,2,2,2,0,Yes
1845,45,Female,Married,4,Social Sciences,none,Sales,2,5154,19665,589,67,2,Sales Executive,3,4,No,10,8,7,5,7,No
1847,36,Female,Married,4,Other,rarely,Research & Development,2,6962,19573,430,73,2,Research Scientist,2,4,Yes,15,1,0,0,0,No
1849,43,Male,Married,4,Social Sciences,frequently,Sales,2,5675,19246,1422,92,2,Sales Executive,4,1,No,7,7,7,7,7,No
1850,27,Female,Single,2,Social Sciences,frequently,Research & Development,5,2379,19826,1297,53,1,Laboratory Technician,4,0,Yes,6,5,4,0,2,No
1852,29,Male,Married,1,Health Science,frequently,Research & Development,20,3812,7003,574,40,1,Laboratory Technician,4,1,No,11,11,8,3,10,No
1853,32,Male,Single,4,Business,frequently,Sales,10,4648,26075,1318,79,2,Sales Executive,4,8,No,4,0,0,0,0,No
1854,42,Male,Married,4,Engineering,none,Research & Development,10,2936,6161,355,38,1,Research Scientist,3,3,No,10,6,3,3,3,No
1856,47,Female,Single,4,Social Sciences,rarely,Research & Development,9,2105,5411,207,64,1,Laboratory Technician,3,4,No,7,2,2,2,0,No
1857,46,Male,Divorced,2,Social Sciences,rarely,Research & Development,2,8578,19989,706,82,3,Manufacturing Director,4,3,No,12,9,8,4,7,No
1858,28,Male,Divorced,2,Social Sciences,none,Human Resources,1,2706,10494,280,43,1,Human Resources,4,1,No,3,3,2,2,2,No
1859,29,Male,Divorced,1,Social Sciences,rarely,Research & Development,29,6384,21143,726,93,2,Healthcare Representative,3,8,No,11,7,0,1,6,No
1860,42,Male,Single,3,Social Sciences,rarely,Research & Development,8,3968,13624,1142,81,1,Laboratory Technician,3,4,No,8,0,0,0,0,No
1862,32,Male,Single,4,Business,rarely,Sales,2,9907,26186,414,82,2,Sales Executive,2,7,Yes,7,2,2,2,2,Yes
1863,46,Female,Divorced,3,Engineering,rarely,Sales,3,13225,7739,1319,45,4,Sales Executive,1,2,No,25,19,17,2,8,No
1864,27,Female,Married,1,Health Science,rarely,Sales,23,3540,7018,728,36,2,Sales Representative,3,1,No,9,9,8,5,8,No
1865,29,Male,Married,1,Health Science,rarely,Human Resources,6,2804,15434,352,87,1,Human Resources,2,1,No,1,1,0,0,0,No
1866,43,Female,Married,3,Health Science,rarely,Research & Development,6,19392,22539,823,81,5,Manager,3,7,No,21,16,12,6,14,No
1867,48,Male,Married,3,Social Sciences,rarely,Research & Development,10,19665,13583,1224,91,5,Research Director,2,4,No,29,22,10,12,9,No
1868,29,Male,Single,2,Social Sciences,frequently,Research & Development,24,2439,14753,459,73,1,Research Scientist,4,1,Yes,1,1,0,1,0,Yes
1869,46,Female,Married,3,Social Sciences,rarely,Sales,10,7314,14011,1254,64,3,Sales Executive,2,5,No,14,8,7,0,7,Yes
1870,27,Female,Married,3,Social Sciences,frequently,Research & Development,15,4774,23844,1131,77,1,Research Scientist,1,0,No,8,7,6,7,3,No
1871,39,Male,Divorced,4,Other,rarely,Research & Development,19,3902,5141,835,41,2,Research Scientist,4,8,No,7,2,2,2,2,No
1873,55,Male,Married,4,Engineering,rarely,Research & Development,2,2662,7975,836,98,1,Research Scientist,4,8,No,19,5,2,0,4,No
1875,28,Female,Married,3,Health Science,rarely,Sales,3,2856,3692,1172,78,1,Sales Representative,2,1,No,1,1,0,0,0,No
1876,30,Male,Single,3,Health Science,rarely,Sales,9,1081,16019,945,89,1,Sales Representative,4,1,No,1,1,0,0,0,Yes
1878,22,Male,Single,1,Social Sciences,rarely,Research & Development,7,2472,26092,391,75,1,Research Scientist,2,1,Yes,1,1,0,0,0,Yes
1880,36,Female,Married,4,Engineering,rarely,Sales,10,5673,6060,1266,63,2,Sales Executive,3,1,Yes,10,10,9,1,7,No
1881,31,Male,Divorced,3,Social Sciences,rarely,Research & Development,20,4197,18624,311,89,2,Laboratory Technician,3,1,No,10,10,8,0,2,No
1882,34,Male,Married,3,Social Sciences,rarely,Sales,4,9713,24444,1480,64,3,Sales Executive,4,2,Yes,9,5,3,1,0,No
1883,29,Male,Single,3,Social Sciences,rarely,Research & Development,7,2062,19384,592,59,1,Laboratory Technician,1,3,No,11,3,2,1,2,No
1885,37,Male,Married,4,Health Science,rarely,Research & Development,7,4284,13588,783,78,2,Research Scientist,1,5,Yes,16,5,3,0,4,No
1886,35,Female,Married,2,Other,rarely,Research & Development,16,4788,25388,219,44,2,Manufacturing Director,2,0,Yes,4,3,2,0,2,No
1888,45,Female,Married,2,Social Sciences,rarely,Research & Development,25,5906,23888,556,93,2,Manufacturing Director,4,0,No,10,9,8,3,8,No
1890,36,Male,Single,1,Human Resources,frequently,Human Resources,2,3886,4223,1213,94,2,Human Resources,4,1,No,10,10,1,0,8,No
1892,40,Male,Divorced,4,Social Sciences,rarely,Research & Development,1,16823,18991,1137,98,4,Manager,1,2,No,22,19,7,11,16,No
1893,26,Female,Married,2,Social Sciences,rarely,Research & Development,1,2933,14908,482,90,1,Research Scientist,3,1,Yes,1,1,0,1,0,No
1898,27,Female,Single,2,Health Science,rarely,Sales,2,6500,26997,511,89,2,Sales Executive,3,0,No,9,8,7,0,7,No
1900,48,Female,Divorced,3,Health Science,frequently,Research & Development,22,17174,2437,117,58,4,Manager,4,3,No,24,22,17,4,7,No
1903,44,Male,Married,4,Social Sciences,rarely,Research & Development,1,5033,9364,170,78,2,Healthcare Representative,1,2,No,10,2,0,2,2,No
1905,34,Male,Married,4,Engineering,none,Research & Development,16,2307,14460,967,85,1,Research Scientist,1,1,Yes,5,5,2,3,0,Yes
1907,56,Male,Single,2,Social Sciences,rarely,Research & Development,24,2587,10261,1162,97,1,Laboratory Technician,4,1,No,5,4,2,1,0,Yes
1908,36,Male,Married,2,Business,rarely,Sales,17,5507,16822,335,33,2,Sales Executive,2,2,No,12,4,2,1,3,No
1909,41,Female,Married,3,Business,rarely,Sales,8,4393,26841,337,54,2,Sales Executive,2,5,No,14,5,4,1,4,No
1911,42,Male,Married,3,Health Science,rarely,Research & Development,6,13348,14842,1396,83,3,Research Director,1,9,No,18,13,7,5,7,No
1912,31,Female,Divorced,2,Health Science,rarely,Sales,10,6583,20115,1079,86,2,Sales Executive,4,2,Yes,8,5,2,1,4,No
1915,34,Female,Married,1,Health Science,rarely,Sales,3,8103,16495,735,75,2,Sales Executive,4,3,Yes,9,4,2,0,1,No
1916,31,Female,Divorced,3,Health Science,rarely,Research & Development,4,3978,16031,471,62,1,Laboratory Technician,3,8,No,4,2,2,2,2,No
1918,26,Male,Married,3,Other,frequently,Research & Development,6,2544,7102,1096,61,1,Laboratory Technician,4,0,No,8,7,7,7,7,No
1922,45,Male,Single,4,Health Science,frequently,Research & Development,1,5399,14511,1297,44,2,Healthcare Representative,3,4,No,12,4,2,0,3,No
1924,33,Male,Single,4,Business,rarely,Sales,10,5487,10410,217,43,2,Sales Executive,3,1,No,10,10,4,0,9,No
1927,28,Male,Married,2,Social Sciences,frequently,Sales,1,6834,19255,783,42,2,Sales Executive,4,1,Yes,7,7,7,0,7,No
1928,29,Male,Single,3,Engineering,frequently,Sales,24,1091,10642,746,45,1,Sales Representative,1,1,No,1,1,0,0,0,Yes
1929,39,Female,Married,4,Social Sciences,none,Sales,21,5736,3987,1251,32,2,Sales Executive,3,6,No,10,3,2,1,2,No
1931,27,Male,Married,4,Engineering,rarely,Research & Development,2,2226,6073,1354,41,1,Research Scientist,2,1,No,6,5,3,1,2,No
1932,34,Male,Married,4,Other,frequently,Research & Development,22,5747,26496,735,86,2,Research Scientist,4,1,Yes,16,15,10,6,11,No
1933,28,Female,Single,2,Business,rarely,Sales,13,9854,23352,1475,84,2,Sales Executive,3,3,Yes,6,2,0,2,2,Yes
1934,47,Male,Married,4,Engineering,none,Research & Development,14,5467,2125,1169,64,2,Research Scientist,2,8,No,16,8,7,1,7,No
1935,56,Female,Married,5,Business,rarely,Sales,11,5380,20328,1443,89,2,Sales Executive,1,4,No,6,0,0,0,0,No
1936,39,Male,Married,2,Health Science,rarely,Research & Development,9,5151,12315,867,87,2,Manufacturing Director,1,1,No,10,10,0,7,9,No
1937,38,Female,Divorced,3,Health Science,frequently,Research & Development,8,2133,18115,1394,58,2,Research Scientist,2,1,Yes,20,20,11,0,7,No
1938,58,Female,Married,3,Social Sciences,rarely,Sales,21,17875,11761,605,72,4,Manager,4,4,Yes,29,1,0,0,0,No
1939,32,Female,Single,2,Social Sciences,frequently,Research & Development,5,2432,15318,238,47,1,Research Scientist,3,3,Yes,8,4,1,0,3,Yes
1940,38,Male,Divorced,2,Social Sciences,rarely,Research & Development,9,4771,14293,1206,71,1,Research Scientist,4,2,No,10,5,2,0,3,No
1941,49,Male,Married,1,Social Sciences,frequently,Research & Development,2,19161,13738,1064,42,5,Research Director,4,3,No,28,5,4,4,3,No
1943,42,Male,Divorced,4,Business,rarely,Sales,12,5087,2900,419,77,2,Sales Executive,4,3,Yes,14,0,0,0,0,No
1944,27,Female,Married,3,Human Resources,frequently,Human Resources,22,2863,19555,1337,58,1,Human Resources,2,1,No,1,1,0,0,0,Yes
1945,35,Male,Married,4,Health Science,rarely,Sales,18,5561,15975,682,71,2,Sales Executive,1,0,No,6,5,3,0,4,No
1947,28,Male,Single,3,Health Science,none,Research & Development,16,2144,2122,1103,49,1,Research Scientist,3,1,No,5,5,3,1,4,No
1948,31,Male,Divorced,2,Health Science,none,Research & Development,3,3065,3995,976,48,1,Research Scientist,1,1,Yes,4,4,2,2,3,No
1949,36,Male,Married,4,Social Sciences,none,Research & Development,9,2810,9238,1351,66,1,Laboratory Technician,2,1,No,5,5,4,0,2,No
1950,34,Male,Single,3,Business,rarely,Sales,1,9888,6770,937,32,3,Sales Executive,4,1,No,14,14,8,2,1,No
1951,34,Male,Divorced,4,Health Science,rarely,Sales,13,8628,22914,1239,39,3,Sales Executive,3,1,No,9,8,7,1,1,No
1952,26,Male,Single,3,Health Science,rarely,Research & Development,1,2867,20006,157,95,1,Laboratory Technician,1,0,No,8,7,7,7,6,No
1954,29,Male,Married,3,Social Sciences,rarely,Research & Development,1,5373,6225,136,89,2,Healthcare Representative,1,0,No,6,5,3,0,2,No
1955,32,Female,Divorced,4,Health Science,none,Research & Development,15,6667,16542,1146,34,2,Healthcare Representative,4,5,No,9,5,1,1,2,No
1956,31,Male,Married,3,Social Sciences,frequently,Research & Development,1,5003,5771,1125,48,2,Research Scientist,1,1,No,10,10,8,8,7,No
1960,28,Male,Divorced,3,Engineering,rarely,Research & Development,17,2367,18779,1404,32,1,Laboratory Technician,4,5,No,6,4,1,0,3,Yes
1961,38,Male,Single,3,Social Sciences,rarely,Sales,1,2858,11473,1404,59,1,Sales Representative,1,4,No,20,1,0,0,0,No
1962,35,Female,Married,4,Social Sciences,rarely,Sales,7,5204,13586,1224,55,2,Sales Executive,4,1,Yes,10,10,8,0,9,No
1965,27,Male,Single,3,Business,rarely,Sales,9,4105,5099,954,44,2,Sales Executive,4,1,No,7,7,7,0,7,No
1966,32,Male,Single,4,Social Sciences,rarely,Research & Development,5,9679,10138,1373,56,2,Manufacturing Director,4,8,No,8,1,0,0,0,No
1967,31,Male,Married,4,Business,frequently,Sales,26,5617,21075,754,63,2,Sales Executive,4,1,Yes,10,10,7,0,8,Yes
1968,53,Male,Single,4,Social Sciences,rarely,Sales,24,10448,5843,1168,66,3,Sales Executive,1,6,Yes,15,2,2,2,2,Yes
1969,54,Female,Married,2,Social Sciences,rarely,Research & Development,9,2897,22474,155,67,2,Research Scientist,3,3,No,9,4,3,2,3,No
1970,33,Male,Divorced,2,Social Sciences,frequently,Research & Development,7,5968,18079,1303,36,2,Healthcare Representative,3,1,No,9,9,7,2,8,No
1971,43,Male,Married,3,Social Sciences,rarely,Research & Development,11,7510,16873,574,30,3,Healthcare Representative,3,1,No,10,10,9,0,9,No
1972,38,Male,Married,4,Other,frequently,Human Resources,1,2991,5224,1444,88,1,Human Resources,2,0,Yes,7,6,2,1,2,No
1973,55,Male,Married,4,Human Resources,rarely,Human Resources,26,19636,25811,189,71,5,Manager,2,4,Yes,35,10,9,1,4,No
1974,31,Female,Divorced,1,Health Science,rarely,Research & Development,2,1129,17536,1276,59,1,Laboratory Technician,4,1,Yes,1,1,0,0,0,No
1975,39,Male,Single,4,Business,rarely,Sales,15,13341,25098,119,77,4,Sales Executive,1,0,No,21,20,8,11,10,No
1976,42,Male,Single,2,Social Sciences,none,Research & Development,23,4332,14811,335,37,2,Research Scientist,3,1,No,20,20,9,3,7,No
1979,31,Female,Married,3,Health Science,none,Research & Development,10,11031,26862,697,40,3,Research Director,3,4,No,13,11,7,4,8,No
1980,54,Female,Single,3,Health Science,rarely,Research & Development,10,4440,25198,157,77,2,Manufacturing Director,1,6,Yes,9,5,2,1,4,No
1981,24,Male,Single,2,Social Sciences,rarely,Research & Development,1,4617,14120,771,45,2,Healthcare Representative,3,1,No,4,4,3,1,2,No
1982,23,Male,Single,2,Other,rarely,Research & Development,12,2647,13672,571,78,1,Laboratory Technician,4,1,No,5,5,2,1,4,No
1985,40,Female,Married,3,Engineering,frequently,Research & Development,11,6323,26849,692,73,2,Laboratory Technician,3,1,No,10,10,9,9,4,No
1986,40,Female,Married,2,Business,rarely,Sales,2,5677,4258,444,92,2,Sales Executive,2,3,No,15,11,8,5,10,No
1987,25,Female,Married,3,Human Resources,rarely,Human Resources,2,2187,19655,309,82,1,Human Resources,2,4,No,6,2,0,1,2,No
1989,30,Male,Married,2,Health Science,rarely,Research & Development,1,3748,4077,911,76,1,Laboratory Technician,2,1,No,12,12,8,1,7,No
1992,25,Male,Divorced,1,Other,rarely,Research & Development,2,3977,7298,977,57,1,Laboratory Technician,3,6,Yes,7,2,2,0,2,No
1993,47,Male,Single,3,Health Science,rarely,Research & Development,25,8633,13084,1180,84,3,Healthcare Representative,3,2,No,25,17,14,12,11,No
1994,33,Male,Divorced,2,Health Science,none,Research & Development,1,2008,20439,1313,59,1,Laboratory Technician,3,1,No,1,1,1,0,0,No
1995,38,Male,Married,4,Social Sciences,rarely,Sales,1,4440,7636,1321,86,2,Sales Executive,2,0,No,16,15,13,5,8,No
1996,31,Male,Married,2,Social Sciences,rarely,Sales,2,3067,6393,1154,54,1,Sales Representative,3,0,No,3,2,2,1,2,No
1997,38,Male,Married,4,Social Sciences,frequently,Research & Development,6,5321,14284,508,72,2,Manufacturing Director,3,2,No,10,8,3,7,7,No
1998,42,Male,Divorced,4,Social Sciences,rarely,Research & Development,18,5410,11189,557,35,2,Research Scientist,1,6,Yes,9,4,3,1,2,No
1999,41,Male,Married,3,Social Sciences,rarely,Research & Development,1,2782,21412,642,76,1,Research Scientist,4,3,No,12,5,3,1,0,No
2000,47,Female,Married,1,Health Science,none,Research & Development,1,11957,17231,1162,98,3,Research Director,2,0,No,14,13,8,5,12,No
2003,35,Male,Married,4,Health Science,rarely,Research & Development,11,2660,20232,1490,43,1,Laboratory Technician,3,7,Yes,5,2,2,2,2,No
2007,22,Male,Single,2,Social Sciences,rarely,Research & Development,1,3375,17624,581,63,1,Research Scientist,3,0,No,4,3,2,1,2,No
2008,35,Male,Single,4,Health Science,rarely,Research & Development,9,5098,18698,1395,48,2,Research Scientist,3,1,No,10,10,7,0,8,No
2009,33,Female,Married,2,Health Science,rarely,Research & Development,15,4878,21653,501,95,2,Healthcare Representative,4,0,Yes,10,9,7,8,1,No
2010,32,Female,Single,4,Social Sciences,rarely,Research & Development,29,2837,15919,267,49,1,Laboratory Technician,2,1,No,6,6,2,4,1,No
2012,40,Male,Married,4,Social Sciences,rarely,Research & Development,1,2406,4060,543,83,1,Laboratory Technician,4,8,No,8,1,0,0,0,No
2013,32,Male,Married,4,Health Science,rarely,Sales,1,2269,18024,234,68,1,Sales Representative,2,0,No,3,2,2,2,2,No
2014,39,Male,Single,1,Social Sciences,rarely,Research & Development,24,4108,5340,116,52,2,Research Scientist,4,7,No,18,7,7,1,7,No
2015,38,Female,Married,3,Health Science,rarely,Research & Development,10,13206,3376,201,99,3,Research Director,3,3,No,20,18,16,1,11,No
2016,32,Female,Married,4,Business,rarely,Sales,1,10422,24032,801,48,3,Sales Executive,4,1,No,14,14,10,5,7,No
2017,37,Female,Married,3,Social Sciences,rarely,Research & Development,10,13744,15471,161,42,3,Research Director,4,1,Yes,16,16,11,6,8,No
2018,25,Female,Divorced,2,Other,rarely,Sales,8,4907,13684,1382,85,2,Sales Executive,3,0,Yes,6,5,3,0,4,No
2019,52,Male,Divorced,4,Social Sciences,none,Sales,29,3482,19788,585,40,1,Sales Representative,4,2,No,16,9,8,0,0,No
2020,44,Male,Single,3,Health Science,rarely,Research & Development,1,2436,13422,1037,42,1,Research Scientist,4,6,Yes,6,4,3,1,2,No
2021,21,Male,Single,1,Health Science,rarely,Sales,5,2380,25479,501,58,1,Sales Representative,1,1,Yes,2,2,2,1,2,No
2022,39,Male,Single,3,Social Sciences,none,Research & Development,9,19431,15302,105,87,5,Manager,4,2,No,21,6,0,1,3,No
2023,23,Male,Married,3,Business,frequently,Sales,9,1790,26956,638,33,1,Sales Representative,1,1,No,1,1,0,1,0,Yes
2024,36,Female,Married,3,Health Science,rarely,Sales,3,7644,12695,557,94,3,Sales Executive,4,0,No,10,9,7,3,4,No
2025,36,Female,Divorced,2,Social Sciences,frequently,Research & Development,4,5131,9192,688,97,2,Manufacturing Director,2,7,No,18,4,2,0,2,No
2026,56,Male,Divorced,4,Social Sciences,none,Research & Development,1,6306,26236,667,57,2,Healthcare Representative,3,1,No,13,13,12,1,9,No
2027,29,Male,Married,4,Health Science,rarely,Research & Development,1,4787,26124,1092,36,1,Research Scientist,4,9,Yes,4,2,2,2,2,Yes
2031,42,Male,Married,3,Social Sciences,rarely,Research & Development,2,18880,17312,300,56,5,Manager,3,5,No,24,22,6,4,14,No
2032,56,Male,Married,2,Engineering,rarely,Research & Development,7,2339,3666,310,72,1,Laboratory Technician,3,8,No,14,10,9,9,8,Yes
2034,41,Female,Married,4,Social Sciences,rarely,Research & Development,28,13570,5640,582,60,4,Manufacturing Director,2,0,No,21,20,7,0,10,No
2035,34,Female,Married,3,Business,rarely,Sales,28,6712,8978,704,95,2,Sales Executive,3,1,No,8,8,7,1,7,No
2036,36,Male,Divorced,4,Business,none,Sales,15,5406,10436,301,88,2,Sales Executive,4,1,No,15,15,12,11,11,No
2037,41,Male,Divorced,3,Social Sciences,rarely,Sales,3,8938,12227,930,57,2,Sales Executive,2,2,No,14,5,4,0,4,No
2038,32,Male,Single,3,Engineering,rarely,Research & Development,2,2439,11288,529,78,1,Research Scientist,1,1,No,4,4,2,1,2,No
2040,35,Female,Single,4,Social Sciences,rarely,Human Resources,26,8837,16642,1146,31,3,Human Resources,4,1,Yes,9,9,0,1,7,No
2041,38,Female,Married,2,Social Sciences,rarely,Sales,10,5343,5982,345,100,2,Sales Executive,4,1,No,10,10,7,1,9,No
2044,50,Male,Divorced,4,Social Sciences,frequently,Sales,1,6728,14255,878,94,2,Sales Executive,3,7,No,12,6,3,0,1,Yes
2045,36,Female,Married,4,Business,rarely,Sales,11,6652,14369,1120,100,2,Sales Executive,4,4,No,8,6,3,0,0,No
2046,45,Female,Single,3,Social Sciences,rarely,Sales,20,4850,23333,374,50,2,Sales Executive,3,8,No,8,5,3,0,1,No
2048,40,Male,Single,4,Social Sciences,rarely,Research & Development,2,2809,2725,1322,52,1,Research Scientist,3,2,No,8,2,2,2,2,No
2049,35,Male,Married,4,Social Sciences,frequently,Research & Development,18,5689,24594,1199,80,2,Healthcare Representative,3,1,Yes,10,10,2,0,2,No
2051,40,Female,Married,4,Health Science,rarely,Research & Development,2,2001,12549,1194,98,1,Research Scientist,3,2,No,20,5,3,0,2,No
2052,35,Female,Married,4,Social Sciences,rarely,Research & Development,1,2977,8952,287,62,1,Research Scientist,4,1,No,4,4,3,1,1,No
2053,29,Male,Married,2,Other,rarely,Research & Development,13,4025,23679,1378,46,2,Laboratory Technician,2,4,Yes,10,4,3,0,3,No
2054,29,Female,Single,4,Health Science,rarely,Research & Development,28,3785,8489,468,73,1,Research Scientist,1,1,No,5,5,4,0,4,No
2055,50,Male,Divorced,3,Business,rarely,Sales,28,10854,16586,410,39,3,Sales Executive,1,4,Yes,20,3,2,2,0,Yes
2056,39,Female,Married,1,Business,rarely,Sales,24,12031,8828,722,60,4,Sales Executive,4,0,No,21,20,9,9,6,No
2057,31,Male,Single,3,Health Science,none,Research & Development,5,9936,3787,325,74,2,Manufacturing Director,1,0,No,10,9,4,1,7,No
2060,26,Female,Single,3,Other,rarely,Sales,5,2966,21378,1167,30,1,Sales Representative,3,0,No,5,4,2,0,0,No
2061,36,Male,Married,2,Health Science,frequently,Research & Development,23,2571,12290,884,41,2,Laboratory Technician,4,4,No,17,5,2,0,3,No
2062,39,Male,Married,1,Health Science,rarely,Research & Development,6,9991,21457,613,42,3,Healthcare Representative,1,4,No,9,7,7,1,7,No
2064,27,Male,Married,3,Social Sciences,rarely,Research & Development,4,6142,5174,155,87,2,Manufacturing Director,2,1,Yes,6,6,2,0,3,No
2065,49,Male,Married,3,Health Science,frequently,Sales,2,5390,13243,1023,63,2,Sales Executive,2,2,No,17,9,6,0,8,No
2068,34,Male,Married,3,Health Science,rarely,Research & Development,8,4404,10228,628,82,2,Laboratory Technician,3,2,No,6,4,3,1,2,No
